image_path,gt_path
OFRD\train\image_data\1623731194455.png,OFRD\train\gt_image\1623731194455_fillcolor.png
OFRD\train\image_data\1623734171000.png,OFRD\train\gt_image\1623734171000_fillcolor.png
OFRD\train\image_data\1623731181749.png,OFRD\train\gt_image\1623731181749_fillcolor.png
OFRD\train\image_data\1619783799425.png,OFRD\train\gt_image\1619783799425_fillcolor.png
OFRD\train\image_data\1619783790414.png,OFRD\train\gt_image\1619783790414_fillcolor.png
OFRD\train\image_data\1623697294631.png,OFRD\train\gt_image\1623697294631_fillcolor.png
OFRD\train\image_data\1623697250514.png,OFRD\train\gt_image\1623697250514_fillcolor.png
OFRD\train\image_data\1620497366733.png,OFRD\train\gt_image\1620497366733_fillcolor.png
OFRD\train\image_data\1623697279391.png,OFRD\train\gt_image\1623697279391_fillcolor.png
OFRD\train\image_data\1623697249015.png,OFRD\train\gt_image\1623697249015_fillcolor.png
OFRD\train\image_data\1620373622481.png,OFRD\train\gt_image\1620373622481_fillcolor.png
OFRD\train\image_data\1623697219731.png,OFRD\train\gt_image\1623697219731_fillcolor.png
OFRD\train\image_data\1619783808538.png,OFRD\train\gt_image\1619783808538_fillcolor.png
OFRD\train\image_data\1619783793167.png,OFRD\train\gt_image\1619783793167_fillcolor.png
OFRD\train\image_data\1623731245697.png,OFRD\train\gt_image\1623731245697_fillcolor.png
OFRD\train\image_data\1623731187190.png,OFRD\train\gt_image\1623731187190_fillcolor.png
OFRD\train\image_data\1623697232767.png,OFRD\train\gt_image\1623697232767_fillcolor.png
OFRD\train\image_data\1623731236853.png,OFRD\train\gt_image\1623731236853_fillcolor.png
OFRD\train\image_data\1619783800222.png,OFRD\train\gt_image\1619783800222_fillcolor.png
OFRD\train\image_data\1623697222105.png,OFRD\train\gt_image\1623697222105_fillcolor.png
OFRD\train\image_data\1623731193930.png,OFRD\train\gt_image\1623731193930_fillcolor.png
OFRD\train\image_data\1623697275236.png,OFRD\train\gt_image\1623697275236_fillcolor.png
OFRD\train\image_data\1623731243795.png,OFRD\train\gt_image\1623731243795_fillcolor.png
OFRD\train\image_data\1623734150846.png,OFRD\train\gt_image\1623734150846_fillcolor.png
OFRD\train\image_data\1623731184404.png,OFRD\train\gt_image\1623731184404_fillcolor.png
OFRD\train\image_data\1619783798158.png,OFRD\train\gt_image\1619783798158_fillcolor.png
OFRD\train\image_data\1623697231981.png,OFRD\train\gt_image\1623697231981_fillcolor.png
OFRD\train\image_data\1623734160705.png,OFRD\train\gt_image\1623734160705_fillcolor.png
OFRD\train\image_data\1620497401816.png,OFRD\train\gt_image\1620497401816_fillcolor.png
OFRD\train\image_data\1623734178236.png,OFRD\train\gt_image\1623734178236_fillcolor.png
OFRD\train\image_data\1620330553516.png,OFRD\train\gt_image\1620330553516_fillcolor.png
OFRD\train\image_data\1623734202906.png,OFRD\train\gt_image\1623734202906_fillcolor.png
OFRD\train\image_data\1623697292518.png,OFRD\train\gt_image\1623697292518_fillcolor.png
OFRD\train\image_data\1623733113863.png,OFRD\train\gt_image\1623733113863_fillcolor.png
OFRD\train\image_data\1619783799845.png,OFRD\train\gt_image\1619783799845_fillcolor.png
OFRD\train\image_data\1623171144862.png,OFRD\train\gt_image\1623171144862_fillcolor.png
OFRD\train\image_data\1620497370523.png,OFRD\train\gt_image\1620497370523_fillcolor.png
OFRD\train\image_data\1619783797742.png,OFRD\train\gt_image\1619783797742_fillcolor.png
OFRD\train\image_data\1619783809724.png,OFRD\train\gt_image\1619783809724_fillcolor.png
OFRD\train\image_data\1619783811418.png,OFRD\train\gt_image\1619783811418_fillcolor.png
OFRD\train\image_data\1619783795947.png,OFRD\train\gt_image\1619783795947_fillcolor.png
OFRD\train\image_data\1623733075631.png,OFRD\train\gt_image\1623733075631_fillcolor.png
OFRD\train\image_data\1623734202610.png,OFRD\train\gt_image\1623734202610_fillcolor.png
OFRD\train\image_data\1619783817725.png,OFRD\train\gt_image\1619783817725_fillcolor.png
OFRD\train\image_data\1623697276151.png,OFRD\train\gt_image\1623697276151_fillcolor.png
OFRD\train\image_data\1623733112385.png,OFRD\train\gt_image\1623733112385_fillcolor.png
OFRD\train\image_data\1623734149142.png,OFRD\train\gt_image\1623734149142_fillcolor.png
OFRD\train\image_data\1623170266022.png,OFRD\train\gt_image\1623170266022_fillcolor.png
OFRD\train\image_data\1623734155620.png,OFRD\train\gt_image\1623734155620_fillcolor.png
OFRD\train\image_data\1624045589065.png,OFRD\train\gt_image\1624045589065_fillcolor.png
OFRD\train\image_data\1623170273658.png,OFRD\train\gt_image\1623170273658_fillcolor.png
OFRD\train\image_data\1620497367523.png,OFRD\train\gt_image\1620497367523_fillcolor.png
OFRD\train\image_data\1623731182919.png,OFRD\train\gt_image\1623731182919_fillcolor.png
OFRD\train\image_data\1619783811819.png,OFRD\train\gt_image\1619783811819_fillcolor.png
OFRD\train\image_data\1623170274994.png,OFRD\train\gt_image\1623170274994_fillcolor.png
OFRD\train\image_data\1620497377109.png,OFRD\train\gt_image\1620497377109_fillcolor.png
OFRD\train\image_data\1619783788469.png,OFRD\train\gt_image\1619783788469_fillcolor.png
OFRD\train\image_data\1623733078164.png,OFRD\train\gt_image\1623733078164_fillcolor.png
OFRD\train\image_data\1620497363920.png,OFRD\train\gt_image\1620497363920_fillcolor.png
OFRD\train\image_data\1623171135411.png,OFRD\train\gt_image\1623171135411_fillcolor.png
OFRD\train\image_data\1623733077174.png,OFRD\train\gt_image\1623733077174_fillcolor.png
OFRD\train\image_data\1620497365018.png,OFRD\train\gt_image\1620497365018_fillcolor.png
OFRD\train\image_data\1620497370926.png,OFRD\train\gt_image\1620497370926_fillcolor.png
OFRD\train\image_data\1619783794022.png,OFRD\train\gt_image\1619783794022_fillcolor.png
OFRD\train\image_data\1620330597817.png,OFRD\train\gt_image\1620330597817_fillcolor.png
OFRD\train\image_data\1623731242797.png,OFRD\train\gt_image\1623731242797_fillcolor.png
OFRD\train\image_data\1623733111228.png,OFRD\train\gt_image\1623733111228_fillcolor.png
OFRD\train\image_data\1623722181253.png,OFRD\train\gt_image\1623722181253_fillcolor.png
OFRD\train\image_data\1623731243171.png,OFRD\train\gt_image\1623731243171_fillcolor.png
OFRD\train\image_data\1624045588262.png,OFRD\train\gt_image\1624045588262_fillcolor.png
OFRD\train\image_data\1623697253833.png,OFRD\train\gt_image\1623697253833_fillcolor.png
OFRD\train\image_data\1623171132423.png,OFRD\train\gt_image\1623171132423_fillcolor.png
OFRD\train\image_data\1623171139824.png,OFRD\train\gt_image\1623171139824_fillcolor.png
OFRD\train\image_data\1623733118879.png,OFRD\train\gt_image\1623733118879_fillcolor.png
OFRD\train\image_data\1623734228097.png,OFRD\train\gt_image\1623734228097_fillcolor.png
OFRD\train\image_data\1623722189685.png,OFRD\train\gt_image\1623722189685_fillcolor.png
OFRD\train\image_data\1620373574080.png,OFRD\train\gt_image\1620373574080_fillcolor.png
OFRD\train\image_data\1624045586662.png,OFRD\train\gt_image\1624045586662_fillcolor.png
OFRD\train\image_data\1623722177671.png,OFRD\train\gt_image\1623722177671_fillcolor.png
OFRD\train\image_data\1620373619983.png,OFRD\train\gt_image\1620373619983_fillcolor.png
OFRD\train\image_data\1620330555434.png,OFRD\train\gt_image\1620330555434_fillcolor.png
OFRD\train\image_data\1620373621689.png,OFRD\train\gt_image\1620373621689_fillcolor.png
OFRD\train\image_data\1624045585065.png,OFRD\train\gt_image\1624045585065_fillcolor.png
OFRD\train\image_data\1619783816529.png,OFRD\train\gt_image\1619783816529_fillcolor.png
OFRD\train\image_data\1620330597114.png,OFRD\train\gt_image\1620330597114_fillcolor.png
OFRD\train\image_data\1623734156047.png,OFRD\train\gt_image\1623734156047_fillcolor.png
OFRD\train\image_data\1620497404802.png,OFRD\train\gt_image\1620497404802_fillcolor.png
OFRD\train\image_data\1620497365825.png,OFRD\train\gt_image\1620497365825_fillcolor.png
OFRD\train\image_data\1623722178907.png,OFRD\train\gt_image\1623722178907_fillcolor.png
OFRD\train\image_data\1620330555747.png,OFRD\train\gt_image\1620330555747_fillcolor.png
OFRD\train\image_data\1624045590460.png,OFRD\train\gt_image\1624045590460_fillcolor.png
OFRD\train\image_data\1619783807237.png,OFRD\train\gt_image\1619783807237_fillcolor.png
OFRD\train\image_data\1623697285126.png,OFRD\train\gt_image\1623697285126_fillcolor.png
OFRD\train\image_data\1623697290791.png,OFRD\train\gt_image\1623697290791_fillcolor.png
OFRD\train\image_data\1623697239627.png,OFRD\train\gt_image\1623697239627_fillcolor.png
OFRD\train\image_data\1623731246017.png,OFRD\train\gt_image\1623731246017_fillcolor.png
OFRD\train\image_data\1619783799133.png,OFRD\train\gt_image\1619783799133_fillcolor.png
OFRD\train\image_data\1623722179770.png,OFRD\train\gt_image\1623722179770_fillcolor.png
OFRD\train\image_data\1624045587062.png,OFRD\train\gt_image\1624045587062_fillcolor.png
OFRD\train\image_data\1623722188804.png,OFRD\train\gt_image\1623722188804_fillcolor.png
OFRD\train\image_data\1623171165083.png,OFRD\train\gt_image\1623171165083_fillcolor.png
OFRD\train\image_data\1623733109483.png,OFRD\train\gt_image\1623733109483_fillcolor.png
OFRD\train\image_data\1619783793413.png,OFRD\train\gt_image\1619783793413_fillcolor.png
OFRD\train\image_data\1620497368732.png,OFRD\train\gt_image\1620497368732_fillcolor.png
OFRD\train\image_data\1623171102574.png,OFRD\train\gt_image\1623171102574_fillcolor.png
OFRD\train\image_data\1623697276922.png,OFRD\train\gt_image\1623697276922_fillcolor.png
OFRD\train\image_data\1623734228435.png,OFRD\train\gt_image\1623734228435_fillcolor.png
OFRD\train\image_data\1623731185275.png,OFRD\train\gt_image\1623731185275_fillcolor.png
OFRD\train\image_data\1623734152070.png,OFRD\train\gt_image\1623734152070_fillcolor.png
OFRD\train\image_data\1623733120083.png,OFRD\train\gt_image\1623733120083_fillcolor.png
OFRD\train\image_data\1623731202024.png,OFRD\train\gt_image\1623731202024_fillcolor.png
OFRD\train\image_data\1623697274621.png,OFRD\train\gt_image\1623697274621_fillcolor.png
OFRD\train\image_data\1623734228724.png,OFRD\train\gt_image\1623734228724_fillcolor.png
OFRD\train\image_data\1623697245015.png,OFRD\train\gt_image\1623697245015_fillcolor.png
OFRD\train\image_data\1619783819123.png,OFRD\train\gt_image\1619783819123_fillcolor.png
OFRD\train\image_data\1620373618579.png,OFRD\train\gt_image\1620373618579_fillcolor.png
OFRD\train\image_data\1623722187122.png,OFRD\train\gt_image\1623722187122_fillcolor.png
OFRD\train\image_data\1623722186096.png,OFRD\train\gt_image\1623722186096_fillcolor.png
OFRD\train\image_data\1623722254399.png,OFRD\train\gt_image\1623722254399_fillcolor.png
OFRD\train\image_data\1623734199777.png,OFRD\train\gt_image\1623734199777_fillcolor.png
OFRD\train\image_data\1623697277488.png,OFRD\train\gt_image\1623697277488_fillcolor.png
OFRD\train\image_data\1623734221132.png,OFRD\train\gt_image\1623734221132_fillcolor.png
OFRD\train\image_data\1623731236455.png,OFRD\train\gt_image\1623731236455_fillcolor.png
OFRD\train\image_data\1623734219973.png,OFRD\train\gt_image\1623734219973_fillcolor.png
OFRD\train\image_data\1623733078928.png,OFRD\train\gt_image\1623733078928_fillcolor.png
OFRD\train\image_data\1620497364530.png,OFRD\train\gt_image\1620497364530_fillcolor.png
OFRD\train\image_data\1623171148266.png,OFRD\train\gt_image\1623171148266_fillcolor.png
OFRD\train\image_data\1619783790616.png,OFRD\train\gt_image\1619783790616_fillcolor.png
OFRD\train\image_data\1620330558018.png,OFRD\train\gt_image\1620330558018_fillcolor.png
OFRD\train\image_data\1619783819919.png,OFRD\train\gt_image\1619783819919_fillcolor.png
OFRD\train\image_data\1620497379225.png,OFRD\train\gt_image\1620497379225_fillcolor.png
OFRD\train\image_data\1623733130797.png,OFRD\train\gt_image\1623733130797_fillcolor.png
OFRD\train\image_data\1623733101052.png,OFRD\train\gt_image\1623733101052_fillcolor.png
OFRD\train\image_data\1619783807025.png,OFRD\train\gt_image\1619783807025_fillcolor.png
OFRD\train\image_data\1619783809512.png,OFRD\train\gt_image\1619783809512_fillcolor.png
OFRD\train\image_data\1619783816735.png,OFRD\train\gt_image\1619783816735_fillcolor.png
OFRD\train\image_data\1623697276507.png,OFRD\train\gt_image\1623697276507_fillcolor.png
OFRD\train\image_data\1623697285856.png,OFRD\train\gt_image\1623697285856_fillcolor.png
OFRD\train\image_data\1619783788221.png,OFRD\train\gt_image\1619783788221_fillcolor.png
OFRD\train\image_data\1619783818438.png,OFRD\train\gt_image\1619783818438_fillcolor.png
OFRD\train\image_data\1619783803714.png,OFRD\train\gt_image\1619783803714_fillcolor.png
OFRD\train\image_data\1623733079617.png,OFRD\train\gt_image\1623733079617_fillcolor.png
OFRD\train\image_data\1623697220085.png,OFRD\train\gt_image\1623697220085_fillcolor.png
OFRD\train\image_data\1623697290544.png,OFRD\train\gt_image\1623697290544_fillcolor.png
OFRD\train\image_data\1620373619379.png,OFRD\train\gt_image\1620373619379_fillcolor.png
OFRD\train\image_data\1623170255762.png,OFRD\train\gt_image\1623170255762_fillcolor.png
OFRD\train\image_data\1623697255837.png,OFRD\train\gt_image\1623697255837_fillcolor.png
OFRD\train\image_data\1623734152662.png,OFRD\train\gt_image\1623734152662_fillcolor.png
OFRD\train\image_data\1620330554916.png,OFRD\train\gt_image\1620330554916_fillcolor.png
OFRD\train\image_data\1623170255080.png,OFRD\train\gt_image\1623170255080_fillcolor.png
OFRD\train\image_data\1623731245218.png,OFRD\train\gt_image\1623731245218_fillcolor.png
OFRD\train\image_data\1619783793617.png,OFRD\train\gt_image\1619783793617_fillcolor.png
OFRD\train\image_data\1623734219319.png,OFRD\train\gt_image\1623734219319_fillcolor.png
OFRD\train\image_data\1623734161796.png,OFRD\train\gt_image\1623734161796_fillcolor.png
OFRD\train\image_data\1623733110669.png,OFRD\train\gt_image\1623733110669_fillcolor.png
OFRD\train\image_data\1619783798322.png,OFRD\train\gt_image\1619783798322_fillcolor.png
OFRD\train\image_data\1619783816937.png,OFRD\train\gt_image\1619783816937_fillcolor.png
OFRD\train\image_data\1620330551620.png,OFRD\train\gt_image\1620330551620_fillcolor.png
OFRD\train\image_data\1620497379710.png,OFRD\train\gt_image\1620497379710_fillcolor.png
OFRD\train\image_data\1623734173259.png,OFRD\train\gt_image\1623734173259_fillcolor.png
OFRD\train\image_data\1623733131180.png,OFRD\train\gt_image\1623733131180_fillcolor.png
OFRD\train\image_data\1620497381114.png,OFRD\train\gt_image\1620497381114_fillcolor.png
OFRD\train\image_data\1619783800021.png,OFRD\train\gt_image\1619783800021_fillcolor.png
OFRD\train\image_data\1623697273440.png,OFRD\train\gt_image\1623697273440_fillcolor.png
OFRD\train\image_data\1619783793837.png,OFRD\train\gt_image\1619783793837_fillcolor.png
OFRD\train\image_data\1623697223541.png,OFRD\train\gt_image\1623697223541_fillcolor.png
OFRD\train\image_data\1619783798943.png,OFRD\train\gt_image\1619783798943_fillcolor.png
OFRD\train\image_data\1623733120806.png,OFRD\train\gt_image\1623733120806_fillcolor.png
OFRD\train\image_data\1623697225268.png,OFRD\train\gt_image\1623697225268_fillcolor.png
OFRD\train\image_data\1623697249903.png,OFRD\train\gt_image\1623697249903_fillcolor.png
OFRD\train\image_data\1619783814535.png,OFRD\train\gt_image\1619783814535_fillcolor.png
OFRD\train\image_data\1620373578977.png,OFRD\train\gt_image\1620373578977_fillcolor.png
OFRD\train\image_data\1624045590262.png,OFRD\train\gt_image\1624045590262_fillcolor.png
OFRD\train\image_data\1620330556634.png,OFRD\train\gt_image\1620330556634_fillcolor.png
OFRD\train\image_data\1624045588662.png,OFRD\train\gt_image\1624045588662_fillcolor.png
OFRD\train\image_data\1620330610124.png,OFRD\train\gt_image\1620330610124_fillcolor.png
OFRD\train\image_data\1620330540020.png,OFRD\train\gt_image\1620330540020_fillcolor.png
OFRD\train\image_data\1619783819413.png,OFRD\train\gt_image\1619783819413_fillcolor.png
OFRD\train\image_data\1619778703753.png,OFRD\train\gt_image\1619778703753_fillcolor.png
OFRD\train\image_data\1619783792017.png,OFRD\train\gt_image\1619783792017_fillcolor.png
OFRD\train\image_data\1623734203176.png,OFRD\train\gt_image\1623734203176_fillcolor.png
OFRD\train\image_data\1620373573584.png,OFRD\train\gt_image\1620373573584_fillcolor.png
OFRD\train\image_data\1623722180962.png,OFRD\train\gt_image\1623722180962_fillcolor.png
OFRD\train\image_data\1623733097577.png,OFRD\train\gt_image\1623733097577_fillcolor.png
OFRD\train\image_data\1619783811034.png,OFRD\train\gt_image\1619783811034_fillcolor.png
OFRD\train\image_data\1623697237975.png,OFRD\train\gt_image\1623697237975_fillcolor.png
OFRD\train\image_data\1623733110998.png,OFRD\train\gt_image\1623733110998_fillcolor.png
OFRD\train\image_data\1619778703557.png,OFRD\train\gt_image\1619778703557_fillcolor.png
OFRD\train\image_data\1623722181779.png,OFRD\train\gt_image\1623722181779_fillcolor.png
OFRD\train\image_data\1619783792970.png,OFRD\train\gt_image\1619783792970_fillcolor.png
OFRD\train\image_data\1623697214772.png,OFRD\train\gt_image\1623697214772_fillcolor.png
OFRD\train\image_data\1619783795618.png,OFRD\train\gt_image\1619783795618_fillcolor.png
OFRD\train\image_data\1620330609735.png,OFRD\train\gt_image\1620330609735_fillcolor.png
OFRD\train\image_data\1623733101931.png,OFRD\train\gt_image\1623733101931_fillcolor.png
OFRD\train\image_data\1619783817417.png,OFRD\train\gt_image\1619783817417_fillcolor.png
OFRD\train\image_data\1620330574939.png,OFRD\train\gt_image\1620330574939_fillcolor.png
OFRD\train\image_data\1619778704476.png,OFRD\train\gt_image\1619778704476_fillcolor.png
OFRD\train\image_data\1620330546718.png,OFRD\train\gt_image\1620330546718_fillcolor.png
OFRD\train\image_data\1623733097291.png,OFRD\train\gt_image\1623733097291_fillcolor.png
OFRD\train\image_data\1620373615475.png,OFRD\train\gt_image\1620373615475_fillcolor.png
OFRD\train\image_data\1623697272463.png,OFRD\train\gt_image\1623697272463_fillcolor.png
OFRD\train\image_data\1620497380509.png,OFRD\train\gt_image\1620497380509_fillcolor.png
OFRD\train\image_data\1623731184829.png,OFRD\train\gt_image\1623731184829_fillcolor.png
OFRD\train\image_data\1623733080823.png,OFRD\train\gt_image\1623733080823_fillcolor.png
OFRD\train\image_data\1623733124107.png,OFRD\train\gt_image\1623733124107_fillcolor.png
OFRD\train\image_data\1623731200932.png,OFRD\train\gt_image\1623731200932_fillcolor.png
OFRD\train\image_data\1619783804143.png,OFRD\train\gt_image\1619783804143_fillcolor.png
OFRD\train\image_data\1623731210074.png,OFRD\train\gt_image\1623731210074_fillcolor.png
OFRD\train\image_data\1623171132714.png,OFRD\train\gt_image\1623171132714_fillcolor.png
OFRD\train\image_data\1623731198723.png,OFRD\train\gt_image\1623731198723_fillcolor.png
OFRD\train\image_data\1619778704248.png,OFRD\train\gt_image\1619778704248_fillcolor.png
OFRD\train\image_data\1623697269609.png,OFRD\train\gt_image\1623697269609_fillcolor.png
OFRD\train\image_data\1619783803022.png,OFRD\train\gt_image\1619783803022_fillcolor.png
OFRD\train\image_data\1620373617874.png,OFRD\train\gt_image\1620373617874_fillcolor.png
OFRD\train\image_data\1623724412387.png,OFRD\train\gt_image\1623724412387_fillcolor.png
OFRD\train\image_data\1623697291026.png,OFRD\train\gt_image\1623697291026_fillcolor.png
OFRD\train\image_data\1623697218450.png,OFRD\train\gt_image\1623697218450_fillcolor.png
OFRD\train\image_data\1623171105433.png,OFRD\train\gt_image\1623171105433_fillcolor.png
OFRD\train\image_data\1623733114829.png,OFRD\train\gt_image\1623733114829_fillcolor.png
OFRD\train\image_data\1623734171981.png,OFRD\train\gt_image\1623734171981_fillcolor.png
OFRD\train\image_data\1619783799622.png,OFRD\train\gt_image\1619783799622_fillcolor.png
OFRD\train\image_data\1620330606056.png,OFRD\train\gt_image\1620330606056_fillcolor.png
OFRD\train\image_data\1623731241620.png,OFRD\train\gt_image\1623731241620_fillcolor.png
OFRD\train\image_data\1623170275786.png,OFRD\train\gt_image\1623170275786_fillcolor.png
OFRD\train\image_data\1620497405314.png,OFRD\train\gt_image\1620497405314_fillcolor.png
OFRD\train\image_data\1623697271254.png,OFRD\train\gt_image\1623697271254_fillcolor.png
OFRD\train\image_data\1623731225677.png,OFRD\train\gt_image\1623731225677_fillcolor.png
OFRD\train\image_data\1623733100757.png,OFRD\train\gt_image\1623733100757_fillcolor.png
OFRD\train\image_data\1623171137294.png,OFRD\train\gt_image\1623171137294_fillcolor.png
OFRD\train\image_data\1623697286516.png,OFRD\train\gt_image\1623697286516_fillcolor.png
OFRD\train\image_data\1619783787022.png,OFRD\train\gt_image\1619783787022_fillcolor.png
OFRD\train\image_data\1620373574294.png,OFRD\train\gt_image\1620373574294_fillcolor.png
OFRD\train\image_data\1624045585263.png,OFRD\train\gt_image\1624045585263_fillcolor.png
OFRD\train\image_data\1620331078158.png,OFRD\train\gt_image\1620331078158_fillcolor.png
OFRD\train\image_data\1619783810632.png,OFRD\train\gt_image\1619783810632_fillcolor.png
OFRD\train\image_data\1623733075370.png,OFRD\train\gt_image\1623733075370_fillcolor.png
OFRD\train\image_data\1620373580380.png,OFRD\train\gt_image\1620373580380_fillcolor.png
OFRD\train\image_data\1624045589662.png,OFRD\train\gt_image\1624045589662_fillcolor.png
OFRD\train\image_data\1619783812619.png,OFRD\train\gt_image\1619783812619_fillcolor.png
OFRD\train\image_data\1623171134504.png,OFRD\train\gt_image\1623171134504_fillcolor.png
OFRD\train\image_data\1623731199355.png,OFRD\train\gt_image\1623731199355_fillcolor.png
OFRD\train\image_data\1623697280064.png,OFRD\train\gt_image\1623697280064_fillcolor.png
OFRD\train\image_data\1623170255331.png,OFRD\train\gt_image\1623170255331_fillcolor.png
OFRD\train\image_data\1624045587263.png,OFRD\train\gt_image\1624045587263_fillcolor.png
OFRD\train\image_data\1623697269010.png,OFRD\train\gt_image\1623697269010_fillcolor.png
OFRD\train\image_data\1623733131553.png,OFRD\train\gt_image\1623733131553_fillcolor.png
OFRD\train\image_data\1620497398909.png,OFRD\train\gt_image\1620497398909_fillcolor.png
OFRD\train\image_data\1623731242357.png,OFRD\train\gt_image\1623731242357_fillcolor.png
OFRD\train\image_data\1619783808745.png,OFRD\train\gt_image\1619783808745_fillcolor.png
OFRD\train\image_data\1619783810110.png,OFRD\train\gt_image\1619783810110_fillcolor.png
OFRD\train\image_data\1623733107600.png,OFRD\train\gt_image\1623733107600_fillcolor.png
OFRD\train\image_data\1620331054032.png,OFRD\train\gt_image\1620331054032_fillcolor.png
OFRD\train\image_data\1623697255436.png,OFRD\train\gt_image\1623697255436_fillcolor.png
OFRD\train\image_data\1620330545048.png,OFRD\train\gt_image\1620330545048_fillcolor.png
OFRD\train\image_data\1623731216574.png,OFRD\train\gt_image\1623731216574_fillcolor.png
OFRD\train\image_data\1623697278330.png,OFRD\train\gt_image\1623697278330_fillcolor.png
OFRD\train\image_data\1623731244684.png,OFRD\train\gt_image\1623731244684_fillcolor.png
OFRD\train\image_data\1623731235768.png,OFRD\train\gt_image\1623731235768_fillcolor.png
OFRD\train\image_data\1623733098898.png,OFRD\train\gt_image\1623733098898_fillcolor.png
OFRD\train\image_data\1623170267327.png,OFRD\train\gt_image\1623170267327_fillcolor.png
OFRD\train\image_data\1619783796136.png,OFRD\train\gt_image\1619783796136_fillcolor.png
OFRD\train\image_data\1620497380025.png,OFRD\train\gt_image\1620497380025_fillcolor.png
OFRD\train\image_data\1623731235589.png,OFRD\train\gt_image\1623731235589_fillcolor.png
OFRD\train\image_data\1620373573380.png,OFRD\train\gt_image\1620373573380_fillcolor.png
OFRD\train\image_data\1619783791138.png,OFRD\train\gt_image\1619783791138_fillcolor.png
OFRD\train\image_data\1619783789241.png,OFRD\train\gt_image\1619783789241_fillcolor.png
OFRD\train\image_data\1623734201545.png,OFRD\train\gt_image\1623734201545_fillcolor.png
OFRD\train\image_data\1620331077941.png,OFRD\train\gt_image\1620331077941_fillcolor.png
OFRD\train\image_data\1619783802439.png,OFRD\train\gt_image\1619783802439_fillcolor.png
OFRD\train\image_data\1623722255074.png,OFRD\train\gt_image\1623722255074_fillcolor.png
OFRD\train\image_data\1623734197780.png,OFRD\train\gt_image\1623734197780_fillcolor.png
OFRD\train\image_data\1623697250797.png,OFRD\train\gt_image\1623697250797_fillcolor.png
OFRD\train\image_data\1619778703267.png,OFRD\train\gt_image\1619778703267_fillcolor.png
OFRD\train\image_data\1623733106336.png,OFRD\train\gt_image\1623733106336_fillcolor.png
OFRD\train\image_data\1623722255634.png,OFRD\train\gt_image\1623722255634_fillcolor.png
OFRD\train\image_data\1623722178626.png,OFRD\train\gt_image\1623722178626_fillcolor.png
OFRD\train\image_data\1620373571693.png,OFRD\train\gt_image\1620373571693_fillcolor.png
OFRD\train\image_data\1623733105509.png,OFRD\train\gt_image\1623733105509_fillcolor.png
OFRD\train\image_data\1619783790839.png,OFRD\train\gt_image\1619783790839_fillcolor.png
OFRD\train\image_data\1620330558332.png,OFRD\train\gt_image\1620330558332_fillcolor.png
OFRD\train\image_data\1623734177865.png,OFRD\train\gt_image\1623734177865_fillcolor.png
OFRD\train\image_data\1619783813143.png,OFRD\train\gt_image\1619783813143_fillcolor.png
OFRD\train\image_data\1623733108239.png,OFRD\train\gt_image\1623733108239_fillcolor.png
OFRD\train\image_data\1619783788712.png,OFRD\train\gt_image\1619783788712_fillcolor.png
OFRD\train\image_data\1620330555141.png,OFRD\train\gt_image\1620330555141_fillcolor.png
OFRD\train\image_data\1620497405110.png,OFRD\train\gt_image\1620497405110_fillcolor.png
OFRD\train\image_data\1623697234378.png,OFRD\train\gt_image\1623697234378_fillcolor.png
OFRD\train\image_data\1623171103490.png,OFRD\train\gt_image\1623171103490_fillcolor.png
OFRD\train\image_data\1619783809040.png,OFRD\train\gt_image\1619783809040_fillcolor.png
OFRD\train\image_data\1623722186862.png,OFRD\train\gt_image\1623722186862_fillcolor.png
OFRD\train\image_data\1623731152959.png,OFRD\train\gt_image\1623731152959_fillcolor.png
OFRD\train\image_data\1619783797913.png,OFRD\train\gt_image\1619783797913_fillcolor.png
OFRD\train\image_data\1623697251432.png,OFRD\train\gt_image\1623697251432_fillcolor.png
OFRD\train\image_data\1623731242023.png,OFRD\train\gt_image\1623731242023_fillcolor.png
OFRD\train\image_data\1623170274540.png,OFRD\train\gt_image\1623170274540_fillcolor.png
OFRD\train\image_data\1623697279765.png,OFRD\train\gt_image\1623697279765_fillcolor.png
OFRD\train\image_data\1620497402519.png,OFRD\train\gt_image\1620497402519_fillcolor.png
OFRD\train\image_data\1620497379411.png,OFRD\train\gt_image\1620497379411_fillcolor.png
OFRD\train\image_data\1623722255875.png,OFRD\train\gt_image\1623722255875_fillcolor.png
OFRD\train\image_data\1620331072630.png,OFRD\train\gt_image\1620331072630_fillcolor.png
OFRD\train\image_data\1623731223251.png,OFRD\train\gt_image\1623731223251_fillcolor.png
OFRD\train\image_data\1620330556030.png,OFRD\train\gt_image\1620330556030_fillcolor.png
OFRD\train\image_data\1623734175239.png,OFRD\train\gt_image\1623734175239_fillcolor.png
OFRD\train\image_data\1623731215560.png,OFRD\train\gt_image\1623731215560_fillcolor.png
OFRD\train\image_data\1620497363624.png,OFRD\train\gt_image\1620497363624_fillcolor.png
OFRD\train\image_data\1620373617596.png,OFRD\train\gt_image\1620373617596_fillcolor.png
OFRD\train\image_data\1619783787440.png,OFRD\train\gt_image\1619783787440_fillcolor.png
OFRD\train\image_data\1620497381726.png,OFRD\train\gt_image\1620497381726_fillcolor.png
OFRD\train\image_data\1620331074930.png,OFRD\train\gt_image\1620331074930_fillcolor.png
OFRD\train\image_data\1619783814015.png,OFRD\train\gt_image\1619783814015_fillcolor.png
